Ref1,Mod1.1,Mod2.1,Mod3.1,Ref2,Mod1.2,Mod2.2,Mod3.2
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,3.444719223,NaN,NaN,NaN,NaN
NaN,NaN,NaN,39.75480749,NaN,NaN,NaN,NaN
24.56306839,22.08184052,40.11522865,50.80332552,101.7422256,114.4673309,108.9570084,107.9172821
NaN,NaN,NaN,6.146187796,NaN,NaN,NaN,NaN
62.86088181,35.49718857,36.37010609,83.98656356,135.9846954,158.8631287,149.2221832,146.9793854
176.5870972,56.01991272,27.64785229,84.30927716,175.7662354,200.746109,190.0743408,187.8356476
214.7488251,72.68659973,28.85802928,77.05055403,211.6076813,240.6557159,228.2255707,225.6644897
253.4113159,79.88713074,68.78511845,107.6162866,234.7643127,263.1785583,250.8121643,248.5651093
289.2073975,93.99616241,65.65813099,134.3994036,253.5816193,295.363739,277.7344055,273.6746826
229.0552979,85.77563477,113.9747564,164.4819577,233.484726,273.5828552,256.6941223,252.7388
451.2129211,109.1571274,144.1709179,194.2661854,298.7570496,358.7748413,333.522583,327.3921509
237.8746948,102.4297028,150.4557578,221.5241075,293.9319153,362.7310486,333.7541199,326.524353
279.0637817,117.4406204,168.6103779,220.812456,282.9650574,347.5543213,320.3266907,313.600769
403.7300415,130.600708,203.9366108,261.3232436,314.6141052,388.5068665,357.3966675,349.6135864
493.4522095,136.9158783,132.8760806,260.6970036,320.8460693,382.3344116,356.4703979,350.2405396
413.051239,105.2163239,146.7750695,240.3214592,288.6034241,334.0048218,314.6954041,310.4467468
167.0582886,123.2322845,131.6848845,201.1139234,395.324646,474.0050964,444.9156189,432.8314819
NaN,NaN,NaN,173.7675289,NaN,NaN,NaN,NaN
NaN,NaN,319.8596996,129.5573799,NaN,NaN,NaN,NaN
NaN,NaN,NaN,52.19168159,NaN,NaN,NaN,NaN
NaN,NaN,NaN,53.08493279,NaN,NaN,NaN,NaN
NaN,NaN,NaN,102.033861,NaN,NaN,NaN,NaN
NaN,NaN,NaN,79.00966518,NaN,NaN,NaN,NaN
NaN,NaN,7.095297943,58.58744843,NaN,NaN,NaN,NaN
NaN,NaN,NaN,1.509740965,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,4.983887977,NaN,NaN,NaN,NaN
NaN,NaN,NaN,7.650738597,NaN,NaN,NaN,NaN
21.51365852,18.87265968,65.83281985,77.48648672,93.93159485,105.6653671,100.5817566,99.62535095
21.69654274,20.35506821,50.40715374,79.94899101,98.99795532,113.2050095,107.1539612,105.8634109
NaN,NaN,NaN,4.042126456,NaN,NaN,NaN,NaN
36.91337967,34.02109909,57.84386722,95.62760116,134.3427124,156.4494476,147.1246796,144.9752197
125.2198639,50.82580185,30.99009028,89.88938244,164.5263367,185.091217,176.1770782,174.5037537
187.0948029,70.35041046,36.13205858,59.77934012,205.2219238,232.8863983,221.0236053,218.6167145
263.1518555,80.87718964,42.75469763,93.18363058,230.2036743,260.5355835,247.4924622,244.9000854
363.5091858,92.41812134,75.41935106,119.9480208,260.9448242,298.3859863,282.4367371,279.0375671
433.5369873,92.91549683,67.84197513,171.8976705,261.8738098,300.7398376,284.2332153,280.6340942
530.3262939,108.6288528,87.3340038,174.3651052,305.6383972,360.484436,337.4121094,331.9300232
562.9111328,110.4930954,132.6654247,204.2300835,309.7505798,369.1321411,344.1600647,338.1392517
402.7286987,121.4464645,136.9020802,249.3055801,306.8153992,376.5358276,347.1433105,339.8919067
423.3954773,140.8835754,156.310379,250.7136975,344.690918,426.7971497,392.3243103,383.5532227
549.8986816,156.1547089,160.7086279,280.0197787,355.9476929,430.8260193,399.2946167,391.5986023
456.7209778,122.1556625,147.1815484,248.3257582,305.3601074,348.8576355,330.2361755,326.3637695
335.486908,127.6832962,197.0942938,246.5815734,323.1916199,395.2397156,365.2480164,357.394043
421.7500916,194.990799,249.4331637,167.1627921,510.6092834,584.1710815,563.5463867,546.1494751
NaN,NaN,NaN,152.4748221,520.9967651,643.6808472,593.1539307,579.0974121
896.8031616,259.5370483,265.9023535,244.3306628,550.1397705,670.6524658,624.0875854,607.4085083
626.8613892,199.4954681,100.2999385,212.6534211,554.8277588,687.4920654,632.4993286,617.6080322
1030.672485,248.621521,314.2365223,228.6816815,618.5442505,761.894104,701.5735474,686.4833374
870.7290649,188.6042023,200.3601463,191.4292035,525.9487305,616.7987061,578.2838745,569.489563
883.1704712,171.229187,189.8421797,143.6495509,628.4758301,762.4141235,706.0296631,692.2012939
584.5629883,103.798317,107.2826628,97.12736727,713.0870972,856.2451172,796.0037842,781.3883057
NaN,NaN,NaN,12.66217487,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,19.53181721,NaN,NaN,NaN,NaN
NaN,NaN,NaN,10.34441953,NaN,NaN,NaN,NaN
18.14518356,18.14518356,68.10804991,78.48975016,92.93904877,106.5744705,100.7773438,99.52317047
20.41904068,20.41904068,56.0408991,70.30654742,101.963028,117.1826401,110.7220612,109.3080444
NaN,NaN,NaN,0.949588042,NaN,NaN,NaN,NaN
29.86644745,29.86644745,65.97119522,97.95881539,126.5350647,146.3160858,137.9465027,136.0660248
104.725029,47.59702301,24.72981245,88.2545019,159.0318604,178.0566711,169.7575378,168.2740936
76.78692627,61.72035217,3.537173184,14.91521309,187.7360229,210.3422089,200.4968872,198.7177277
231.8208313,80.63633728,44.74108852,87.91565202,226.6443939,256.6029663,243.7240601,241.1581421
241.9090271,82.73008728,48.59446786,113.6565897,256.1889038,293.4157715,277.5780945,274.171051
337.7861328,96.10647583,67.01429887,146.1572825,278.4663086,318.251709,301.2985229,297.6949158
457.8660889,106.1659088,70.50805976,168.8636893,296.0258484,347.7327881,325.96875,320.8389282
583.3372803,112.3231964,89.69062875,180.9840792,314.4559631,364.484436,343.3452454,338.5473022
470.2002869,121.4968643,113.7590256,201.3774627,335.6925659,393.967926,369.4266663,363.6621704
516.0050659,141.7445831,188.158561,229.6771607,349.7261353,420.1228638,390.4754028,383.2958069
475.1125793,162.4254913,269.7857708,283.3506238,375.1609802,465.0720215,427.8148804,417.7042847
512.5142212,164.5443878,214.4491522,310.3882848,391.9213562,478.2662964,441.924469,432.9333191
529.9465942,121.5820847,170.4284474,231.4916386,300.9794312,331.3213806,317.5913391,315.7623291
710.6746826,220.2753601,302.181746,252.6402446,487.0627747,591.4116821,551.6594238,536.6958008
877.4914551,274.067688,560.6195429,238.6450331,602.3336182,716.5082397,676.7618408,656.9436035
751.9863281,231.903244,384.3595498,217.1596725,586.6500854,720.0020142,666.2718506,649.9095459
550.3545532,170.4264526,177.2901098,214.6033979,483.3082886,570.6235962,533.2194824,524.9223022
515.1286011,132.752121,96.94148532,216.9537881,428.8497314,476.8835144,455.2218018,452.0795898
401.0507813,96.51046753,45.10933234,168.1906201,368.8966064,381.0842285,372.7096558,374.9352417
821.1921387,152.5259247,190.8082372,152.6171958,681.034668,813.0442505,757.3641357,744.0515747
500.1634521,65.40399933,45.39818261,152.5812261,549.8796387,585.4420776,567.0082397,567.2694702
414.4829407,54.55384064,43.87763197,120.0150353,410.2174072,418.3819275,411.0357361,414.2605591
NaN,NaN,37.95042003,41.20720933,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.160876096,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.080397446,NaN,NaN,NaN,NaN
16.54560471,16.54560471,58.9436597,53.69157417,84.07881165,93.83688354,89.56074524,88.82368469
NaN,NaN,NaN,2.091777341,NaN,NaN,NaN,NaN
20.47795868,19.01908493,64.9707652,79.49849986,95.87194061,111.3259048,104.7999191,103.3101349
NaN,NaN,NaN,25.80365482,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
33.25089264,33.25089264,NaN,71.88023846,127.1637192,144.8791046,137.3099365,135.7323608
84.45478821,48.50111771,24.55158754,74.98494213,157.5818481,178.4037476,169.4447479,167.6673889
NaN,NaN,NaN,21.87536866,NaN,NaN,NaN,NaN
178.8347015,73.54368591,46.26180441,101.9135039,206.671524,232.6289825,221.3899841,219.2648163
214.1167297,79.20154572,45.02437175,111.5330041,250.8563538,286.1831665,271.1056213,267.9373474
183.8319397,78.91487885,60.0081905,134.2875522,267.2264709,302.6347351,287.4178467,284.3791809
406.6201782,103.2065125,59.27549674,166.699888,279.6652832,322.1052551,304.0957947,300.131012
537.0385132,118.5170517,101.4641973,179.7288439,315.139801,363.7843018,343.1899414,338.5895081
496.5310974,112.00634,103.5307964,211.6575967,316.6441345,367.3417358,345.9239502,341.051239
392.4736023,110.5938187,87.65561468,189.2111559,340.1481323,393.6043701,370.9918518,365.899292
360.0870361,144.0363312,185.6846036,297.6424629,351.2330017,433.8141174,399.1304016,390.3446655
298.0784912,152.4020844,229.6885972,268.3657714,394.4002075,486.4383545,449.2141724,438.0075989
558.3942261,153.8509521,166.6888733,244.9234381,360.2017822,419.7537231,394.3831787,388.7713013
597.0709229,149.1924133,166.2131528,227.1589449,340.8261108,389.253479,368.5169678,364.2124023
380.4866333,100.2402191,63.66876463,136.044176,305.3275452,318.9599304,310.913208,312.0193176
256.4353333,59.62329865,33.42632901,105.8516916,190.4569244,189.2250214,188.1923065,189.8399658
325.0626526,88.00354004,72.13216053,150.3283256,324.7999268,331.0699463,325.1757202,327.9197693
215.379303,74.79766846,48.9186847,141.7100426,267.8482361,268.3997192,265.2688293,268.1238403
293.3058167,78.18283844,67.24441182,143.5846698,296.9155273,298.3609619,294.5732117,297.6366577
102.7115402,53.15099716,57.90922338,111.097582,259.1113892,258.820343,256.4804382,258.9651489
454.8081665,92.29984283,86.96104847,167.0546572,592.0040283,660.9343872,629.9411621,625.2607422
735.3853149,82.71515656,69.19763253,129.4792505,615.5926514,671.8306274,645.6001587,642.9489746
277.5730591,29.19237518,43.67404019,178.7419381,246.9250793,246.0009766,244.3535309,246.4621887
NaN,NaN,27.59600622,33.30176646,420.1010437,440.4209595,428.770813,430.1362305
NaN,NaN,NaN,0.041126115,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
NaN,NaN,NaN,3.223841866,NaN,NaN,NaN,NaN
NaN,NaN,7.328626546,46.64099369,NaN,NaN,NaN,NaN
NaN,NaN,NaN,5.641852178,NaN,NaN,NaN,NaN
20.20282936,20.20282936,66.72085918,71.06570177,98.85069275,115.5428619,108.5082092,106.8709412
22.2393856,22.2393856,48.08924831,36.53409969,106.5220642,124.4439621,116.8908997,115.1345749
NaN,NaN,NaN,4.907085274,NaN,NaN,NaN,NaN
NaN,NaN,34.45252557,54.69003868,NaN,NaN,NaN,NaN
80.47606659,48.58866119,29.12490186,81.45577327,157.4284821,181.163559,171.0954285,168.8789978
71.81230164,57.97676849,0.015149686,41.05361593,181.6567993,203.4701538,193.9634247,192.253479
156.1713715,70.12602997,44.90108975,96.47048719,201.3394928,223.8615723,213.9292755,212.3018951
165.3987732,72.65623474,31.66427786,94.99502792,231.132782,256.3762207,245.1915283,243.42659
216.8873291,74.68734741,NaN,112.0498532,241.8547668,265.2532043,254.6159973,253.2824707
